t_s,iteration,sensor_mode,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
22.2312,4359,enc,90.1800,-0.0000,90.1800,91.2935,-0.5428,90.00,84.92,-0.1800,72.3105,0.239435,-0.001600,0.241035,0.000000,0.000000,1385
22.2363,4360,enc,90.1800,-0.0000,90.1800,91.2935,-0.5428,90.00,84.92,-0.1800,72.3096,0.239432,-0.001600,0.241032,0.000000,0.000000,1385
22.2413,4361,enc,90.1800,-0.0000,90.1800,91.2935,-0.5428,90.00,84.92,-0.1800,72.3087,0.239429,-0.001600,0.241029,0.000000,0.000000,1385
22.2464,4362,enc,90.1800,-0.0000,90.1800,91.2935,-0.5428,90.00,84.92,-0.1800,72.3078,0.239426,-0.001600,0.241026,0.000000,0.000000,1385
22.2515,4363,enc,90.1800,-0.0000,90.1800,91.2935,-0.5428,90.00,84.92,-0.1800,72.3069,0.239423,-0.001600,0.241023,0.000000,0.000000,1385
22.2565,4364,enc,90.1800,-0.0000,90.1800,91.2935,-0.5428,90.00,84.92,-0.1800,72.3060,0.239420,-0.001600,0.241020,0.000000,0.000000,1385
22.2616,4365,enc,90.1800,-0.0000,90.1800,91.2935,-0.5428,90.00,84.92,-0.1800,72.3051,0.239417,-0.001600,0.241017,0.000000,0.000000,1385
22.2667,4366,enc,90.1800,-0.0000,90.1800,91.2935,-0.5428,90.00,84.92,-0.1800,72.3042,0.239414,-0.001600,0.241014,0.000000,0.000000,1385
22.2718,4367,enc,90.1800,-0.0000,90.1800,91.2935,-0.5428,90.00,84.92,-0.1800,72.3033,0.239411,-0.001600,0.241011,0.000000,0.000000,1385
22.2768,4368,enc,90.1800,-0.0000,90.1800,91.2837,-0.5335,90.00,84.92,-0.1800,72.3024,0.239408,-0.001600,0.241008,0.000000,0.000000,1385
22.2819,4369,enc,90.1800,-0.0000,90.1800,91.2837,-0.5335,90.00,84.92,-0.1800,72.3015,0.239405,-0.001600,0.241005,0.000000,0.000000,1385
22.2870,4370,enc,90.1800,-0.0000,90.1800,91.2837,-0.5335,90.00,84.92,-0.1800,72.3006,0.239402,-0.001600,0.241002,0.000000,0.000000,1385
22.2921,4371,enc,90.1800,-0.0000,90.1800,91.2837,-0.5335,90.00,84.92,-0.1800,72.2997,0.239399,-0.001600,0.240999,0.000000,0.000000,1385
22.2971,4372,enc,90.1800,-0.0000,90.1800,91.2837,-0.5335,90.00,84.92,-0.1800,72.2988,0.239396,-0.001600,0.240996,0.000000,0.000000,1385
22.3022,4373,enc,90.1800,-0.0000,90.1800,91.2837,-0.5335,90.00,84.92,-0.1800,72.2979,0.239393,-0.001600,0.240993,0.000000,0.000000,1385
22.3073,4374,enc,90.1800,-0.0000,90.1800,91.2837,-0.5335,90.00,84.92,-0.1800,72.2970,0.239390,-0.001600,0.240990,0.000000,0.000000,1385
22.3123,4375,enc,90.1800,-0.0000,90.1800,91.2837,-0.5335,90.00,84.92,-0.1800,72.2961,0.239387,-0.001600,0.240987,0.000000,0.000000,1385
22.3174,4376,enc,90.1800,-0.0000,90.1800,91.2837,-0.5335,90.00,84.92,-0.1800,72.2952,0.239384,-0.001600,0.240984,0.000000,0.000000,1385
22.3225,4377,enc,90.1800,-0.0000,90.1800,91.2837,-0.5335,90.00,84.92,-0.1800,72.2943,0.239381,-0.001600,0.240981,0.000000,0.000000,1385
22.3276,4378,enc,90.1800,-0.0000,90.1800,91.2742,-0.5332,90.00,84.92,-0.1800,72.2934,0.239378,-0.001600,0.240978,0.000000,0.000000,1385
22.3326,4379,enc,90.1800,-0.0000,90.1800,91.2742,-0.5332,90.00,84.92,-0.1800,72.2925,0.239375,-0.001600,0.240975,0.000000,0.000000,1385
22.3377,4380,enc,90.1800,-0.0000,90.1800,91.2742,-0.5332,90.00,84.92,-0.1800,72.2916,0.239372,-0.001600,0.240972,0.000000,0.000000,1385
22.3428,4381,enc,90.1800,-0.0000,90.1800,91.2742,-0.5332,90.00,84.92,-0.1800,72.2907,0.239369,-0.001600,0.240969,0.000000,0.000000,1385
22.3479,4382,enc,90.1800,-0.0000,90.1800,91.2742,-0.5332,90.00,84.92,-0.1800,72.2898,0.239366,-0.001600,0.240966,0.000000,0.000000,1385
22.3530,4383,enc,90.1800,-0.0000,90.1800,91.2742,-0.5332,90.00,84.92,-0.1800,72.2889,0.239363,-0.001600,0.240963,0.000000,0.000000,1385
22.3580,4384,enc,90.1800,-0.0000,90.1800,91.2742,-0.5332,90.00,84.92,-0.1800,72.2880,0.239360,-0.001600,0.240960,0.000000,0.000000,1385
22.3631,4385,enc,90.1800,-0.0000,90.1800,91.2742,-0.5332,90.00,84.92,-0.1800,72.2871,0.239357,-0.001600,0.240957,0.000000,0.000000,1385
22.3682,4386,enc,90.1800,-0.0000,90.1800,91.2742,-0.5332,90.00,84.92,-0.1800,72.2862,0.239354,-0.001600,0.240954,0.000000,0.000000,1385
22.3732,4387,enc,90.1800,-0.0000,90.1800,91.2742,-0.5332,90.00,84.92,-0.1800,72.2853,0.239351,-0.001600,0.240951,0.000000,0.000000,1385
22.3783,4388,enc,90.1800,-0.0000,90.1800,91.2646,-0.5329,90.00,84.92,-0.1800,72.2844,0.239348,-0.001600,0.240948,0.000000,0.000000,1385
22.3834,4389,enc,90.1800,-0.0000,90.1800,91.2646,-0.5329,90.00,84.92,-0.1800,72.2835,0.239345,-0.001600,0.240945,0.000000,0.000000,1385
22.3884,4390,enc,90.1800,-0.0000,90.1800,91.2646,-0.5329,90.00,84.92,-0.1800,72.2826,0.239342,-0.001600,0.240942,0.000000,0.000000,1385
22.3935,4391,enc,90.1800,-0.0000,90.1800,91.2646,-0.5329,90.00,84.92,-0.1800,72.2817,0.239339,-0.001600,0.240939,0.000000,0.000000,1385
22.3986,4392,enc,90.1800,-0.0000,90.1800,91.2646,-0.5329,90.00,84.92,-0.1800,72.2808,0.239336,-0.001600,0.240936,0.000000,0.000000,1385
22.4037,4393,enc,90.1800,-0.0000,90.1800,91.2646,-0.5329,90.00,84.92,-0.1800,72.2799,0.239333,-0.001600,0.240933,0.000000,0.000000,1385
22.4088,4394,enc,90.1800,-0.0000,90.1800,91.2646,-0.5329,90.00,84.92,-0.1800,72.2790,0.239330,-0.001600,0.240930,0.000000,0.000000,1385
22.4139,4395,enc,90.1800,-0.0000,90.1800,91.2646,-0.5329,90.00,84.92,-0.1800,72.2781,0.239327,-0.001600,0.240927,0.000000,0.000000,1385
22.4190,4396,enc,90.1800,-0.0000,90.1800,91.2646,-0.5329,90.00,84.92,-0.1800,72.2772,0.239324,-0.001600,0.240924,0.000000,0.000000,1385
22.4240,4397,enc,90.1800,-0.0000,90.1800,91.2646,-0.5329,90.00,84.92,-0.1800,72.2763,0.239321,-0.001600,0.240921,0.000000,0.000000,1385
22.4291,4398,enc,90.1800,-0.0000,90.1800,91.2492,-0.5339,90.00,84.92,-0.1800,72.2754,0.239318,-0.001600,0.240918,0.000000,0.000000,1385
22.4343,4399,enc,90.1800,-0.0000,90.1800,91.2492,-0.5339,90.00,84.92,-0.1800,72.2745,0.239315,-0.001600,0.240915,0.000000,0.000000,1385
22.4394,4400,enc,90.1800,-0.0000,90.1800,91.2492,-0.5339,90.00,84.92,-0.1800,72.2736,0.239312,-0.001600,0.240912,0.000000,0.000000,1385
22.4445,4401,enc,90.1800,-0.0000,90.1800,91.2492,-0.5339,90.00,84.92,-0.1800,72.2727,0.239309,-0.001600,0.240909,0.000000,0.000000,1385
22.4496,4402,enc,90.1800,-0.0000,90.1800,91.2492,-0.5339,90.00,84.92,-0.1800,72.2718,0.239306,-0.001600,0.240906,0.000000,0.000000,1385
22.4547,4403,enc,90.1800,-0.0000,90.1800,91.2492,-0.5339,90.00,84.92,-0.1800,72.2709,0.239303,-0.001600,0.240903,0.000000,0.000000,1385
22.4598,4404,enc,90.1800,-0.0000,90.1800,91.2492,-0.5339,90.00,84.92,-0.1800,72.2700,0.239300,-0.001600,0.240900,0.000000,0.000000,1385
22.4648,4405,enc,90.1800,-0.0000,90.1800,91.2492,-0.5339,90.00,84.92,-0.1800,72.2691,0.239297,-0.001600,0.240897,0.000000,0.000000,1385
22.4699,4406,enc,90.0000,-10.8000,90.0000,91.2492,-0.5339,90.00,84.92,0.0000,72.2691,0.300897,0.000000,0.240897,0.060000,0.000000,1365
22.4750,4407,enc,90.0000,-7.5600,90.0000,91.2492,-0.5339,90.00,84.92,0.0000,72.2691,0.282897,0.000000,0.240897,0.042000,0.000000,1368
22.4801,4408,enc,90.1800,5.5080,90.1800,91.2301,-0.5333,90.00,84.92,-0.1800,72.2682,0.208694,-0.001600,0.240894,-0.030600,0.000000,1388
22.4851,4409,enc,90.1800,3.8556,90.1800,91.2301,-0.5333,90.00,84.92,-0.1800,72.2673,0.217871,-0.001600,0.240891,-0.021420,0.000000,1393
22.4902,4410,enc,90.1800,2.6989,90.1800,91.2301,-0.5333,90.00,84.92,-0.1800,72.2664,0.224294,-0.001600,0.240888,-0.014994,0.000000,1390
22.4953,4411,enc,90.0000,-8.9108,90.0000,91.2301,-0.5333,90.00,84.92,0.0000,72.2664,0.290392,0.000000,0.240888,0.049504,0.000000,1370
22.5003,4412,enc,90.0000,-6.2375,90.0000,91.2301,-0.5333,90.00,84.92,0.0000,72.2664,0.275541,0.000000,0.240888,0.034653,0.000000,1371
22.5054,4413,enc,90.0000,-4.3663,90.0000,91.2301,-0.5333,90.00,84.92,0.0000,72.2664,0.265145,0.000000,0.240888,0.024257,0.000000,1375
22.5105,4414,enc,90.0000,-3.0564,90.0000,91.2301,-0.5333,90.00,84.92,0.0000,72.2664,0.257868,0.000000,0.240888,0.016980,0.000000,1378
22.5156,4415,enc,90.0000,-2.1395,90.0000,91.2301,-0.5333,90.00,84.92,0.0000,72.2664,0.252774,0.000000,0.240888,0.011886,0.000000,1380
22.5207,4416,enc,90.0000,-1.4976,90.0000,91.2301,-0.5333,90.00,84.92,0.0000,72.2664,0.249208,0.000000,0.240888,0.008320,0.000000,1381
22.5258,4417,enc,90.0000,-1.0483,90.0000,91.2301,-0.5333,90.00,84.92,0.0000,72.2664,0.246712,0.000000,0.240888,0.005824,0.000000,1382
22.5309,4418,enc,90.0000,-0.7338,90.0000,91.2144,-0.5325,90.00,84.92,0.0000,72.2664,0.244965,0.000000,0.240888,0.004077,0.000000,1383
22.5360,4419,enc,90.0000,-0.5137,90.0000,91.2144,-0.5325,90.00,84.92,0.0000,72.2664,0.243742,0.000000,0.240888,0.002854,0.000000,1383
22.5410,4420,enc,90.0000,-0.3596,90.0000,91.2144,-0.5325,90.00,84.92,0.0000,72.2664,0.242886,0.000000,0.240888,0.001998,0.000000,1383
22.5461,4421,enc,90.0000,-0.2517,90.0000,91.2144,-0.5325,90.00,84.92,0.0000,72.2664,0.242286,0.000000,0.240888,0.001398,0.000000,1384
22.5512,4422,enc,90.0000,-0.1762,90.0000,91.2144,-0.5325,90.00,84.92,0.0000,72.2664,0.241867,0.000000,0.240888,0.000979,0.000000,1384
22.5563,4423,enc,90.0000,-0.1233,90.0000,91.2144,-0.5325,90.00,84.92,0.0000,72.2664,0.241573,0.000000,0.240888,0.000685,0.000000,1384
22.5614,4424,enc,90.0000,-0.0863,90.0000,91.2144,-0.5325,90.00,84.92,0.0000,72.2664,0.241368,0.000000,0.240888,0.000480,0.000000,1384
22.5664,4425,enc,90.0000,-0.0604,90.0000,91.2144,-0.5325,90.00,84.92,0.0000,72.2664,0.241224,0.000000,0.240888,0.000336,0.000000,1384
22.5715,4426,enc,90.0000,-0.0423,90.0000,91.2144,-0.5325,90.00,84.92,0.0000,72.2664,0.241123,0.000000,0.240888,0.000235,0.000000,1384
22.5766,4427,enc,90.0000,-0.0296,90.0000,91.2075,-0.5329,90.00,84.92,0.0000,72.2664,0.241053,0.000000,0.240888,0.000165,0.000000,1384
22.5817,4428,enc,90.0000,-0.0207,90.0000,91.2075,-0.5329,90.00,84.92,0.0000,72.2664,0.241003,0.000000,0.240888,0.000115,0.000000,1384
22.5867,4429,enc,90.0000,-0.0145,90.0000,91.2075,-0.5329,90.00,84.92,0.0000,72.2664,0.240969,0.000000,0.240888,0.000081,0.000000,1384
22.5918,4430,enc,90.0000,-0.0102,90.0000,91.2075,-0.5329,90.00,84.92,0.0000,72.2664,0.240944,0.000000,0.240888,0.000056,0.000000,1384
22.5969,4431,enc,90.0000,-0.0071,90.0000,91.2075,-0.5329,90.00,84.92,0.0000,72.2664,0.240928,0.000000,0.240888,0.000040,0.000000,1384
22.6020,4432,enc,90.0000,-0.0050,90.0000,91.2075,-0.5329,90.00,84.92,0.0000,72.2664,0.240916,0.000000,0.240888,0.000028,0.000000,1384
22.6070,4433,enc,90.0000,-0.0035,90.0000,91.2075,-0.5329,90.00,84.92,0.0000,72.2664,0.240907,0.000000,0.240888,0.000019,0.000000,1384
22.6121,4434,enc,90.0000,-0.0024,90.0000,91.2075,-0.5329,90.00,84.92,0.0000,72.2664,0.240902,0.000000,0.240888,0.000014,0.000000,1384
22.6172,4435,enc,90.0000,-0.0017,90.0000,91.2075,-0.5329,90.00,84.92,0.0000,72.2664,0.240897,0.000000,0.240888,0.000009,0.000000,1384
22.6223,4436,enc,90.0000,-0.0012,90.0000,91.2075,-0.5329,90.00,84.92,0.0000,72.2664,0.240895,0.000000,0.240888,0.000007,0.000000,1384
22.6274,4437,enc,90.0000,-0.0008,90.0000,91.2092,-0.524,90.00,84.92,0.0000,72.2664,0.240893,0.000000,0.240888,0.000005,0.000000,1384
22.6324,4438,enc,90.0000,-0.0006,90.0000,91.2092,-0.524,90.00,84.92,0.0000,72.2664,0.240891,0.000000,0.240888,0.000003,0.000000,1384
22.6375,4439,enc,90.0000,-0.0004,90.0000,91.2092,-0.524,90.00,84.92,0.0000,72.2664,0.240890,0.000000,0.240888,0.000002,0.000000,1384
22.6426,4440,enc,90.1800,10.7997,90.1800,91.2092,-0.524,90.00,84.92,-0.1800,72.2655,0.179287,-0.001600,0.240885,-0.059998,0.000000,1404
22.6477,4441,enc,90.0000,-3.2402,90.0000,91.2092,-0.524,90.00,84.92,0.0000,72.2655,0.258886,0.000000,0.240885,0.018001,0.000000,1384
22.6527,4442,enc,90.0000,-2.2681,90.0000,91.2092,-0.524,90.00,84.92,0.0000,72.2655,0.253486,0.000000,0.240885,0.012601,0.000000,1379
22.6578,4443,enc,90.0000,-1.5877,90.0000,91.2092,-0.524,90.00,84.92,0.0000,72.2655,0.249706,0.000000,0.240885,0.008821,0.000000,1381
22.6629,4444,enc,90.1800,9.6886,90.1800,91.2092,-0.524,90.00,84.92,-0.1800,72.2646,0.185456,-0.001600,0.240882,-0.053826,0.000000,1401
22.6680,4445,enc,90.1800,6.7820,90.1800,91.2092,-0.524,90.00,84.92,-0.1800,72.2637,0.201601,-0.001600,0.240879,-0.037678,0.000000,1399
22.6730,4446,enc,90.1800,4.7474,90.1800,91.2092,-0.524,90.00,84.92,-0.1800,72.2628,0.212901,-0.001600,0.240876,-0.026375,0.000000,1395
22.6781,4447,enc,90.1800,3.3232,90.1800,91.2758,-0.5243,90.00,84.92,-0.1800,72.2619,0.220811,-0.001600,0.240873,-0.018462,0.000000,1392
22.6840,4448,enc,90.1800,2.3262,90.1800,91.2758,-0.5243,90.00,84.92,-0.1800,72.2610,0.226346,-0.001600,0.240870,-0.012924,0.000000,1390
22.6891,4449,enc,90.1800,1.6284,90.1800,91.2758,-0.5243,90.00,84.92,-0.1800,72.2601,0.230221,-0.001600,0.240867,-0.009046,0.000000,1388
22.6942,4450,enc,90.1800,1.1399,90.1800,91.2758,-0.5243,90.00,84.92,-0.1800,72.2592,0.232931,-0.001600,0.240864,-0.006333,0.000000,1387
22.6992,4451,enc,90.1800,0.7979,90.1800,91.2758,-0.5243,90.00,84.92,-0.1800,72.2583,0.234828,-0.001600,0.240861,-0.004433,0.000000,1386
22.7043,4452,enc,90.1800,0.5585,90.1800,91.2758,-0.5243,90.00,84.92,-0.1800,72.2574,0.236155,-0.001600,0.240858,-0.003103,0.000000,1386
22.7094,4453,enc,90.1800,0.3910,90.1800,91.2758,-0.5243,90.00,84.92,-0.1800,72.2565,0.237083,-0.001600,0.240855,-0.002172,0.000000,1386
22.7148,4454,enc,90.1800,0.2737,90.1800,91.2758,-0.5243,90.00,84.92,-0.1800,72.2556,0.237732,-0.001600,0.240852,-0.001520,0.000000,1385
22.7199,4455,enc,90.1800,0.1916,90.1800,91.2758,-0.5243,90.00,84.92,-0.1800,72.2547,0.238185,-0.001600,0.240849,-0.001064,0.000000,1385
22.7250,4456,enc,90.1800,0.1341,90.1800,91.2758,-0.5243,90.00,84.92,-0.1800,72.2538,0.238501,-0.001600,0.240846,-0.000745,0.000000,1385
22.7300,4457,enc,90.1800,0.0939,90.1800,91.3138,-0.5164,90.00,84.92,-0.1800,72.2529,0.238721,-0.001600,0.240843,-0.000522,0.000000,1385
22.7351,4458,enc,90.1800,0.0657,90.1800,91.3138,-0.5164,90.00,84.92,-0.1800,72.2520,0.238875,-0.001600,0.240840,-0.000365,0.000000,1385
22.7403,4459,enc,90.1800,0.0460,90.1800,91.3138,-0.5164,90.00,84.92,-0.1800,72.2511,0.238981,-0.001600,0.240837,-0.000256,0.000000,1385
22.7454,4460,enc,90.1800,0.0322,90.1800,91.3138,-0.5164,90.00,84.92,-0.1800,72.2502,0.239055,-0.001600,0.240834,-0.000179,0.000000,1385
22.7505,4461,enc,90.1800,0.0225,90.1800,91.3138,-0.5164,90.00,84.92,-0.1800,72.2493,0.239106,-0.001600,0.240831,-0.000125,0.000000,1385
22.7555,4462,enc,90.1800,0.0158,90.1800,91.3138,-0.5164,90.00,84.92,-0.1800,72.2484,0.239140,-0.001600,0.240828,-0.000088,0.000000,1385
22.7606,4463,enc,90.1800,0.0110,90.1800,91.3138,-0.5164,90.00,84.92,-0.1800,72.2475,0.239164,-0.001600,0.240825,-0.000061,0.000000,1385
22.7657,4464,enc,90.1800,0.0077,90.1800,91.3138,-0.5164,90.00,84.92,-0.1800,72.2466,0.239179,-0.001600,0.240822,-0.000043,0.000000,1385
22.7708,4465,enc,90.1800,0.0054,90.1800,91.3138,-0.5164,90.00,84.92,-0.1800,72.2457,0.239189,-0.001600,0.240819,-0.000030,0.000000,1385
22.7758,4466,enc,90.1800,0.0038,90.1800,91.3138,-0.5164,90.00,84.92,-0.1800,72.2448,0.239195,-0.001600,0.240816,-0.000021,0.000000,1385
22.7809,4467,enc,90.1800,0.0027,90.1800,91.3297,-0.5262,90.00,84.92,-0.1800,72.2439,0.239198,-0.001600,0.240813,-0.000015,0.000000,1385
22.7860,4468,enc,90.1800,0.0019,90.1800,91.3297,-0.5262,90.00,84.92,-0.1800,72.2430,0.239200,-0.001600,0.240810,-0.000010,0.000000,1385
22.7911,4469,enc,90.1800,0.0013,90.1800,91.3297,-0.5262,90.00,84.92,-0.1800,72.2421,0.239200,-0.001600,0.240807,-0.000007,0.000000,1385
22.7961,4470,enc,90.1800,0.0009,90.1800,91.3297,-0.5262,90.00,84.92,-0.1800,72.2412,0.239199,-0.001600,0.240804,-0.000005,0.000000,1385
22.8013,4471,enc,90.1800,0.0006,90.1800,91.3297,-0.5262,90.00,84.92,-0.1800,72.2403,0.239197,-0.001600,0.240801,-0.000004,0.000000,1385
22.8063,4472,enc,90.1800,0.0004,90.1800,91.3297,-0.5262,90.00,84.92,-0.1800,72.2394,0.239196,-0.001600,0.240798,-0.000002,0.000000,1385
22.8114,4473,enc,90.1800,0.0003,90.1800,91.3297,-0.5262,90.00,84.92,-0.1800,72.2385,0.239193,-0.001600,0.240795,-0.000002,0.000000,1385
22.8165,4474,enc,90.1800,0.0002,90.1800,91.3297,-0.5262,90.00,84.92,-0.1800,72.2376,0.239191,-0.001600,0.240792,-0.000001,0.000000,1385
22.8216,4475,enc,90.1800,0.0002,90.1800,91.3297,-0.5262,90.00,84.92,-0.1800,72.2367,0.239188,-0.001600,0.240789,-0.000001,0.000000,1385
22.8267,4476,enc,90.1800,0.0001,90.1800,91.3324,-0.5269,90.00,84.92,-0.1800,72.2358,0.239185,-0.001600,0.240786,-0.000001,0.000000,1385
22.8317,4477,enc,90.1800,0.0001,90.1800,91.3324,-0.5269,90.00,84.92,-0.1800,72.2349,0.239183,-0.001600,0.240783,-0.000000,0.000000,1385
22.8368,4478,enc,90.1800,0.0001,90.1800,91.3324,-0.5269,90.00,84.92,-0.1800,72.2340,0.239180,-0.001600,0.240780,-0.000000,0.000000,1385
22.8419,4479,enc,90.1800,0.0000,90.1800,91.3324,-0.5269,90.00,84.92,-0.1800,72.2331,0.239177,-0.001600,0.240777,-0.000000,0.000000,1385
22.8470,4480,enc,90.1800,0.0000,90.1800,91.3324,-0.5269,90.00,84.92,-0.1800,72.2322,0.239174,-0.001600,0.240774,-0.000000,0.000000,1385
22.8521,4481,enc,90.1800,0.0000,90.1800,91.3324,-0.5269,90.00,84.92,-0.1800,72.2313,0.239171,-0.001600,0.240771,-0.000000,0.000000,1385
22.8572,4482,enc,90.1800,0.0000,90.1800,91.3324,-0.5269,90.00,84.92,-0.1800,72.2304,0.239168,-0.001600,0.240768,-0.000000,0.000000,1385
22.8623,4483,enc,90.1800,0.0000,90.1800,91.3324,-0.5269,90.00,84.92,-0.1800,72.2295,0.239165,-0.001600,0.240765,-0.000000,0.000000,1385
22.8677,4484,enc,90.1800,0.0000,90.1800,91.3324,-0.5269,90.00,84.92,-0.1800,72.2286,0.239162,-0.001600,0.240762,-0.000000,0.000000,1385
22.8728,4485,enc,90.1800,0.0000,90.1800,91.3324,-0.5269,90.00,84.92,-0.1800,72.2277,0.239159,-0.001600,0.240759,-0.000000,0.000000,1385
22.8779,4486,enc,90.1800,0.0000,90.1800,91.3324,-0.5269,90.00,84.92,-0.1800,72.2268,0.239156,-0.001600,0.240756,-0.000000,0.000000,1385
22.8833,4487,enc,90.1800,0.0000,90.1800,91.3324,-0.5269,90.00,84.92,-0.1800,72.2259,0.239153,-0.001600,0.240753,-0.000000,0.000000,1385
22.8883,4488,enc,90.1800,0.0000,90.1800,91.3324,-0.5269,90.00,84.92,-0.1800,72.2250,0.239150,-0.001600,0.240750,-0.000000,0.000000,1385
22.8934,4489,enc,90.1800,0.0000,90.1800,91.3324,-0.5269,90.00,84.92,-0.1800,72.2241,0.239147,-0.001600,0.240747,-0.000000,0.000000,1385
22.8985,4490,enc,90.1800,0.0000,90.1800,91.3324,-0.5269,90.00,84.92,-0.1800,72.2232,0.239144,-0.001600,0.240744,-0.000000,0.000000,1385
22.9035,4491,enc,90.1800,0.0000,90.1800,91.3324,-0.5269,90.00,84.92,-0.1800,72.2223,0.239141,-0.001600,0.240741,-0.000000,0.000000,1385
22.9086,4492,enc,90.1800,0.0000,90.1800,91.3324,-0.5269,90.00,84.92,-0.1800,72.2214,0.239138,-0.001600,0.240738,-0.000000,0.000000,1385
22.9136,4493,enc,90.1800,0.0000,90.1800,91.3324,-0.5269,90.00,84.92,-0.1800,72.2205,0.239135,-0.001600,0.240735,-0.000000,0.000000,1385
22.9187,4494,enc,90.1800,0.0000,90.1800,91.3324,-0.5269,90.00,84.92,-0.1800,72.2196,0.239132,-0.001600,0.240732,-0.000000,0.000000,1385
22.9238,4495,enc,90.1800,0.0000,90.1800,91.3324,-0.5269,90.00,84.92,-0.1800,72.2187,0.239129,-0.001600,0.240729,-0.000000,0.000000,1385
22.9289,4496,enc,90.1800,0.0000,90.1800,91.3198,-0.5241,90.00,84.92,-0.1800,72.2178,0.239126,-0.001600,0.240726,-0.000000,0.000000,1385
22.9341,4497,enc,90.1800,0.0000,90.1800,91.3198,-0.5241,90.00,84.92,-0.1800,72.2169,0.239123,-0.001600,0.240723,-0.000000,0.000000,1385
22.9392,4498,enc,90.1800,0.0000,90.1800,91.3198,-0.5241,90.00,84.92,-0.1800,72.2160,0.239120,-0.001600,0.240720,-0.000000,0.000000,1385
22.9442,4499,enc,90.1800,0.0000,90.1800,91.3198,-0.5241,90.00,84.92,-0.1800,72.2151,0.239117,-0.001600,0.240717,-0.000000,0.000000,1385
22.9493,4500,enc,90.1800,0.0000,90.1800,91.3198,-0.5241,90.00,84.92,-0.1800,72.2142,0.239114,-0.001600,0.240714,-0.000000,0.000000,1385
22.9544,4501,enc,90.1800,0.0000,90.1800,91.3198,-0.5241,90.00,84.92,-0.1800,72.2133,0.239111,-0.001600,0.240711,-0.000000,0.000000,1385
22.9595,4502,enc,90.1800,0.0000,90.1800,91.3198,-0.5241,90.00,84.92,-0.1800,72.2124,0.239108,-0.001600,0.240708,-0.000000,0.000000,1385
22.9646,4503,enc,90.1800,0.0000,90.1800,91.3198,-0.5241,90.00,84.92,-0.1800,72.2115,0.239105,-0.001600,0.240705,-0.000000,0.000000,1385
22.9697,4504,enc,90.1800,0.0000,90.1800,91.3198,-0.5241,90.00,84.92,-0.1800,72.2106,0.239102,-0.001600,0.240702,-0.000000,0.000000,1385
22.9748,4505,enc,90.1800,0.0000,90.1800,91.3198,-0.5241,90.00,84.92,-0.1800,72.2097,0.239099,-0.001600,0.240699,-0.000000,0.000000,1385
22.9799,4506,enc,90.1800,0.0000,90.1800,91.3043,-0.5324,90.00,84.92,-0.1800,72.2088,0.239096,-0.001600,0.240696,-0.000000,0.000000,1385
22.9849,4507,enc,90.1800,0.0000,90.1800,91.3043,-0.5324,90.00,84.92,-0.1800,72.2079,0.239093,-0.001600,0.240693,-0.000000,0.000000,1385
22.9900,4508,enc,90.1800,0.0000,90.1800,91.3043,-0.5324,90.00,84.92,-0.1800,72.2070,0.239090,-0.001600,0.240690,-0.000000,0.000000,1385
22.9951,4509,enc,90.1800,0.0000,90.1800,91.3043,-0.5324,90.00,84.92,-0.1800,72.2061,0.239087,-0.001600,0.240687,-0.000000,0.000000,1385
23.0002,4510,enc,90.1800,0.0000,90.1800,91.3043,-0.5324,90.00,84.92,-0.1800,72.2052,0.239084,-0.001600,0.240684,-0.000000,0.000000,1385
23.0053,4511,enc,90.1800,0.0000,90.1800,91.3043,-0.5324,90.00,84.92,-0.1800,72.2043,0.239081,-0.001600,0.240681,-0.000000,0.000000,1385
23.0104,4512,enc,90.1800,0.0000,90.1800,91.3043,-0.5324,90.00,84.92,-0.1800,72.2034,0.239078,-0.001600,0.240678,-0.000000,0.000000,1385
23.0155,4513,enc,90.1800,0.0000,90.1800,91.3043,-0.5324,90.00,84.92,-0.1800,72.2025,0.239075,-0.001600,0.240675,-0.000000,0.000000,1385
23.0206,4514,enc,90.1800,0.0000,90.1800,91.3043,-0.5324,90.00,84.92,-0.1800,72.2016,0.239072,-0.001600,0.240672,-0.000000,0.000000,1385
23.0257,4515,enc,90.1800,0.0000,90.1800,91.3043,-0.5324,90.00,84.92,-0.1800,72.2007,0.239069,-0.001600,0.240669,-0.000000,0.000000,1385
23.0308,4516,enc,90.1800,0.0000,90.1800,91.2794,-0.5331,90.00,84.92,-0.1800,72.1998,0.239066,-0.001600,0.240666,-0.000000,0.000000,1385
23.0359,4517,enc,90.1800,0.0000,90.1800,91.2794,-0.5331,90.00,84.92,-0.1800,72.1989,0.239063,-0.001600,0.240663,-0.000000,0.000000,1385
23.0412,4518,enc,90.1800,0.0000,90.1800,91.2794,-0.5331,90.00,84.92,-0.1800,72.1980,0.239060,-0.001600,0.240660,-0.000000,0.000000,1385
23.0463,4519,enc,90.1800,0.0000,90.1800,91.2794,-0.5331,90.00,84.92,-0.1800,72.1971,0.239057,-0.001600,0.240657,-0.000000,0.000000,1385
23.0514,4520,enc,90.1800,0.0000,90.1800,91.2794,-0.5331,90.00,84.92,-0.1800,72.1962,0.239054,-0.001600,0.240654,-0.000000,0.000000,1385
