t_s,iteration,sensor_mode,new_data,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us,imu_roll_raw_deg,imu_pitch_raw_deg,imu_yaw_raw_deg,imu_axis
7.1185,1356,enc,0,19.8000,-4.1807,19.8000,15.3719,-146.5797,20.00,82.00,0.2000,7.5626,0.881638,0.001778,0.025209,0.023226,0.831425,1147,-9.8578,-66.7965,9.363,pitch
7.1236,1357,enc,0,19.8000,-2.9265,19.8000,15.3719,-146.5797,20.00,82.00,0.2000,7.5636,0.874673,0.001778,0.025212,0.016258,0.831425,1146,-9.8578,-66.7965,9.363,pitch
7.1287,1358,enc,0,19.8000,-2.0485,19.8000,15.3719,-146.5797,20.00,82.00,0.2000,7.5646,0.869799,0.001778,0.025215,0.011381,0.831425,1148,-9.8578,-66.7965,9.363,pitch
7.1338,1359,enc,1,19.8000,-1.4340,19.8000,15.3867,-146.5834,20.00,82.00,0.2000,7.5656,0.866388,0.001778,0.025219,0.007967,0.831425,1150,-9.8541,-66.7817,9.3593,pitch
7.1388,1360,enc,0,19.8000,-1.0038,19.8000,15.3867,-146.5834,20.00,82.00,0.2000,7.5666,0.864002,0.001778,0.025222,0.005577,0.831425,1150,-9.8541,-66.7817,9.3593,pitch
7.1439,1361,enc,0,19.8000,-0.7026,19.8000,15.3867,-146.5834,20.00,82.00,0.2000,7.5676,0.862332,0.001778,0.025225,0.003904,0.831425,1151,-9.8541,-66.7817,9.3593,pitch
7.1490,1362,enc,1,19.8000,-0.4919,19.8000,15.3719,-146.5797,20.00,82.00,0.2000,7.5686,0.861164,0.001778,0.025229,0.002733,0.831425,1152,-9.8578,-66.7965,9.363,pitch
7.1541,1363,enc,0,19.8000,-0.3443,19.8000,15.3719,-146.5797,20.00,82.00,0.2000,7.5696,0.860348,0.001778,0.025232,0.001913,0.831425,1152,-9.8578,-66.7965,9.363,pitch
7.1592,1364,enc,1,19.8000,-0.2410,19.8000,15.3716,-146.5894,20.00,82.00,0.2000,7.5706,0.859778,0.001778,0.025235,0.001339,0.831425,1152,-9.8431,-66.7969,9.3533,pitch
7.1643,1365,enc,0,19.8000,-0.1687,19.8000,15.3716,-146.5894,20.00,82.00,0.2000,7.5716,0.859379,0.001778,0.025239,0.000937,0.831425,1152,-9.8431,-66.7969,9.3533,pitch
7.1694,1366,enc,0,19.8000,-0.1181,19.8000,15.3716,-146.5894,20.00,82.00,0.2000,7.5726,0.859101,0.001778,0.025242,0.000656,0.831425,1152,-9.8431,-66.7969,9.3533,pitch
7.1745,1367,enc,1,19.8000,-0.0827,19.8000,15.3814,-146.5897,20.00,82.00,0.2000,7.5736,0.858908,0.001778,0.025245,0.000459,0.831425,1152,-9.8426,-66.7871,9.353,pitch
7.1796,1368,enc,1,19.8000,-0.0579,19.8000,15.3671,-146.5714,20.00,82.00,0.2000,7.5746,0.858773,0.001778,0.025249,0.000321,0.831425,1152,-9.856,-66.8014,9.3713,pitch
7.1846,1369,enc,1,19.8000,-0.0405,19.8000,15.3667,-146.5811,20.00,82.00,0.2000,7.5756,0.858680,0.001778,0.025252,0.000225,0.831425,1152,-9.8413,-66.8017,9.3616,pitch
7.1897,1370,enc,0,19.8000,-0.0284,19.8000,15.3667,-146.5811,20.00,82.00,0.2000,7.5766,0.858616,0.001778,0.025255,0.000158,0.831425,1153,-9.8413,-66.8017,9.3616,pitch
7.1948,1371,enc,0,19.8000,-0.0198,19.8000,15.3667,-146.5811,20.00,82.00,0.2000,7.5776,0.858572,0.001778,0.025259,0.000110,0.831425,1153,-9.8413,-66.8017,9.3616,pitch
7.1999,1372,enc,1,19.8000,-0.0139,19.8000,15.3519,-146.5774,20.00,82.00,0.2000,7.5786,0.858542,0.001778,0.025262,0.000077,0.831425,1153,-9.845,-66.8165,9.3653,pitch
7.2049,1373,enc,1,19.8000,-0.0097,19.8000,15.3666,-146.5861,20.00,82.00,0.2000,7.5796,0.858523,0.001778,0.025265,0.000054,0.831425,1153,-9.8463,-66.8018,9.3566,pitch
7.2100,1374,enc,1,19.8000,-0.0068,19.8000,15.3514,-146.5921,20.00,82.00,0.2000,7.5806,0.858510,0.001778,0.025269,0.000038,0.831425,1153,-9.8353,-66.817,9.3506,pitch
7.2151,1375,enc,0,19.8000,-0.0048,19.8000,15.3514,-146.5921,20.00,82.00,0.2000,7.5816,0.858502,0.001778,0.025272,0.000026,0.831425,1153,-9.8353,-66.817,9.3506,pitch
7.2202,1376,enc,1,19.8000,-0.0033,19.8000,15.3617,-146.5778,20.00,82.00,0.2000,7.5826,0.858497,0.001778,0.025275,0.000019,0.831425,1153,-9.8445,-66.8067,9.3649,pitch
7.2253,1377,enc,0,19.8000,-0.0023,19.8000,15.3617,-146.5778,20.00,82.00,0.2000,7.5836,0.858495,0.001778,0.025279,0.000013,0.831425,1153,-9.8445,-66.8067,9.3649,pitch
7.2304,1378,enc,0,19.8000,-0.0016,19.8000,15.3617,-146.5778,20.00,82.00,0.2000,7.5846,0.858494,0.001778,0.025282,0.000009,0.831425,1153,-9.8445,-66.8067,9.3649,pitch
7.2355,1379,enc,1,19.8000,-0.0011,19.8000,15.3514,-146.5921,20.00,82.00,0.2000,7.5856,0.858495,0.001778,0.025285,0.000006,0.831425,1153,-9.8353,-66.817,9.3506,pitch
7.2405,1380,enc,0,19.8000,-0.0008,19.8000,15.3514,-146.5921,20.00,82.00,0.2000,7.5866,0.858496,0.001778,0.025289,0.000004,0.831425,1153,-9.8353,-66.817,9.3506,pitch
7.2456,1381,enc,1,19.8000,-0.0006,19.8000,15.3662,-146.5958,20.00,82.00,0.2000,7.5876,0.858498,0.001778,0.025292,0.000003,0.831425,1153,-9.8316,-66.8022,9.3469,pitch
7.2507,1382,enc,0,19.8000,-0.0004,19.8000,15.3662,-146.5958,20.00,82.00,0.2000,7.5886,0.858501,0.001778,0.025295,0.000002,0.831425,1153,-9.8316,-66.8022,9.3469,pitch
7.2557,1383,enc,1,19.8000,-0.0003,19.8000,15.3657,-146.6105,20.00,82.00,0.2000,7.5896,0.858503,0.001778,0.025299,0.000002,0.831425,1153,-9.8219,-66.8027,9.3322,pitch
7.2608,1384,enc,0,19.8000,-0.0002,19.8000,15.3657,-146.6105,20.00,82.00,0.2000,7.5906,0.858506,0.001778,0.025302,0.000001,0.831425,1153,-9.8219,-66.8027,9.3322,pitch
7.2659,1385,enc,0,19.8000,-0.0001,19.8000,15.3657,-146.6105,20.00,82.00,0.2000,7.5916,0.858509,0.001778,0.025305,0.000001,0.831425,1153,-9.8219,-66.8027,9.3322,pitch
7.2709,1386,enc,1,19.8000,-0.0001,19.8000,15.3559,-146.6101,20.00,82.00,0.2000,7.5926,0.858512,0.001778,0.025309,0.000001,0.831425,1153,-9.8224,-66.8125,9.3326,pitch
7.2760,1387,enc,0,19.8000,-0.0001,19.8000,15.3559,-146.6101,20.00,82.00,0.2000,7.5936,0.858516,0.001778,0.025312,0.000000,0.831425,1153,-9.8224,-66.8125,9.3326,pitch
7.2811,1388,enc,1,19.8000,-0.0000,19.8000,15.3707,-146.6138,20.00,82.00,0.2000,7.5946,0.858519,0.001778,0.025315,0.000000,0.831425,1153,-9.8187,-66.7977,9.3289,pitch
7.2862,1389,enc,0,19.8000,-0.0000,19.8000,15.3707,-146.6138,20.00,82.00,0.2000,7.5956,0.858522,0.001778,0.025319,0.000000,0.831425,1153,-9.8187,-66.7977,9.3289,pitch
7.2913,1390,enc,0,19.8000,-0.0000,19.8000,15.3707,-146.6138,20.00,82.00,0.2000,7.5966,0.858525,0.001778,0.025322,0.000000,0.831425,1153,-9.8187,-66.7977,9.3289,pitch
7.2963,1391,enc,1,19.8000,-0.0000,19.8000,15.3702,-146.6285,20.00,82.00,0.2000,7.5976,0.858529,0.001778,0.025325,0.000000,0.831425,1153,-9.809,-66.7982,9.3142,pitch
7.3014,1392,enc,1,19.8000,-0.0000,19.8000,15.3707,-146.6138,20.00,82.00,0.2000,7.5986,0.858532,0.001778,0.025329,0.000000,0.831425,1153,-9.8187,-66.7977,9.3289,pitch
7.3065,1393,enc,1,19.8000,-0.0000,19.8000,15.3855,-146.6174,20.00,82.00,0.2000,7.5996,0.858535,0.001778,0.025332,0.000000,0.831425,1153,-9.815,-66.7829,9.3253,pitch
7.3116,1394,enc,0,19.8000,-0.0000,19.8000,15.3855,-146.6174,20.00,82.00,0.2000,7.6006,0.858539,0.001778,0.025335,0.000000,0.831425,1153,-9.815,-66.7829,9.3253,pitch
7.3166,1395,enc,1,19.8000,-0.0000,19.8000,15.3757,-146.6171,20.00,82.00,0.2000,7.6016,0.858542,0.001778,0.025339,0.000000,0.831425,1153,-9.8154,-66.7927,9.3257,pitch
7.3217,1396,enc,1,19.8000,-0.0000,19.8000,15.3905,-146.6207,20.00,82.00,0.2000,7.6026,0.858545,0.001778,0.025342,0.000000,0.831425,1153,-9.8117,-66.7779,9.322,pitch
7.3268,1397,enc,0,19.8000,-0.0000,19.8000,15.3905,-146.6207,20.00,82.00,0.2000,7.6036,0.858549,0.001778,0.025345,0.000000,0.831425,1153,-9.8117,-66.7779,9.322,pitch
7.3319,1398,enc,0,19.8000,-0.0000,19.8000,15.3905,-146.6207,20.00,82.00,0.2000,7.6046,0.858552,0.001778,0.025349,0.000000,0.831425,1153,-9.8117,-66.7779,9.322,pitch
7.3369,1399,enc,0,19.8000,-0.0000,19.8000,15.3905,-146.6207,20.00,82.00,0.2000,7.6056,0.858555,0.001778,0.025352,0.000000,0.831425,1153,-9.8117,-66.7779,9.322,pitch
7.3420,1400,enc,1,19.8000,-0.0000,19.8000,15.3901,-146.6304,20.00,82.00,0.2000,7.6066,0.858559,0.001778,0.025355,0.000000,0.831425,1153,-9.797,-66.7783,9.3123,pitch
7.3471,1401,enc,1,19.8000,-0.0000,19.8000,15.3803,-146.63,20.00,82.00,0.2000,7.6076,0.858562,0.001778,0.025359,0.000000,0.831425,1153,-9.7975,-66.7881,9.3127,pitch
7.3522,1402,enc,1,19.8000,-0.0000,19.8000,15.3951,-146.6336,20.00,82.00,0.2000,7.6086,0.858565,0.001778,0.025362,0.000000,0.831425,1153,-9.7938,-66.7733,9.3091,pitch
7.3572,1403,enc,0,19.8000,-0.0000,19.8000,15.3951,-146.6336,20.00,82.00,0.2000,7.6096,0.858569,0.001778,0.025365,0.000000,0.831425,1153,-9.7938,-66.7733,9.3091,pitch
7.3623,1404,enc,0,19.8000,-0.0000,19.8000,15.3951,-146.6336,20.00,82.00,0.2000,7.6106,0.858572,0.001778,0.025369,0.000000,0.831425,1153,-9.7938,-66.7733,9.3091,pitch
7.3674,1405,enc,0,19.8000,-0.0000,19.8000,15.3951,-146.6336,20.00,82.00,0.2000,7.6116,0.858575,0.001778,0.025372,0.000000,0.831425,1153,-9.7938,-66.7733,9.3091,pitch
7.3725,1406,enc,1,19.8000,-0.0000,19.8000,15.4094,-146.652,20.00,82.00,0.2000,7.6126,0.858579,0.001778,0.025375,0.000000,0.831425,1153,-9.7804,-66.759,9.2908,pitch
7.3775,1407,enc,0,19.8000,-0.0000,19.8000,15.4094,-146.652,20.00,82.00,0.2000,7.6136,0.858582,0.001778,0.025379,0.000000,0.831425,1153,-9.7804,-66.759,9.2908,pitch
7.3826,1408,enc,1,19.8000,-0.0000,19.8000,15.3996,-146.6516,20.00,82.00,0.2000,7.6146,0.858585,0.001778,0.025382,0.000000,0.831425,1153,-9.7809,-66.7688,9.2911,pitch
7.3877,1409,enc,1,19.8000,-0.0000,19.8000,15.3992,-146.6613,20.00,82.00,0.2000,7.6156,0.858589,0.001778,0.025385,0.000000,0.831425,1153,-9.7662,-66.7692,9.2815,pitch
7.3928,1410,enc,1,19.8000,-0.0000,19.8000,15.414,-146.6649,20.00,82.00,0.2000,7.6166,0.858592,0.001778,0.025389,0.000000,0.831425,1153,-9.7625,-66.7544,9.2778,pitch
7.3978,1411,enc,0,19.8000,-0.0000,19.8000,15.414,-146.6649,20.00,82.00,0.2000,7.6176,0.858595,0.001778,0.025392,0.000000,0.831425,1153,-9.7625,-66.7544,9.2778,pitch
7.4029,1412,enc,1,19.8000,-0.0000,19.8000,15.4042,-146.6645,20.00,82.00,0.2000,7.6186,0.858599,0.001778,0.025395,0.000000,0.831425,1153,-9.763,-66.7642,9.2782,pitch
7.4080,1413,enc,1,19.8000,-0.0000,19.8000,15.419,-146.6681,20.00,82.00,0.2000,7.6196,0.858602,0.001778,0.025399,0.000000,0.831425,1153,-9.7593,-66.7494,9.2746,pitch
7.4131,1414,enc,0,19.8000,-0.0000,19.8000,15.419,-146.6681,20.00,82.00,0.2000,7.6206,0.858605,0.001778,0.025402,0.000000,0.831425,1153,-9.7593,-66.7494,9.2746,pitch
7.4182,1415,enc,1,19.8000,-0.0000,19.8000,15.4185,-146.6828,20.00,82.00,0.2000,7.6216,0.858609,0.001778,0.025405,0.000000,0.831425,1153,-9.7497,-66.7499,9.2599,pitch
7.4232,1416,enc,1,19.8000,-0.0000,19.8000,15.4333,-146.6864,20.00,82.00,0.2000,7.6226,0.858612,0.001778,0.025409,0.000000,0.831425,1153,-9.746,-66.7352,9.2563,pitch
7.4283,1417,enc,1,19.8000,-0.0000,19.8000,15.4235,-146.6861,20.00,82.00,0.2000,7.6236,0.858615,0.001778,0.025412,0.000000,0.831425,1153,-9.7465,-66.7449,9.2566,pitch
7.4334,1418,enc,0,19.8000,-0.0000,19.8000,15.4235,-146.6861,20.00,82.00,0.2000,7.6246,0.858619,0.001778,0.025415,0.000000,0.831425,1153,-9.7465,-66.7449,9.2566,pitch
7.4385,1419,enc,1,19.8000,-0.0000,19.8000,15.4382,-146.6897,20.00,82.00,0.2000,7.6256,0.858622,0.001778,0.025419,0.000000,0.831425,1153,-9.7428,-66.7302,9.253,pitch
7.4436,1420,enc,1,19.8000,-0.0000,19.8000,15.4379,-146.6993,20.00,82.00,0.2000,7.6266,0.858625,0.001778,0.025422,0.000000,0.831425,1153,-9.7281,-66.7305,9.2434,pitch
7.4488,1421,enc,1,19.8000,-0.0000,19.8000,15.4286,-146.6843,20.00,82.00,0.2000,7.6276,0.858629,0.001778,0.025425,0.000000,0.831425,1153,-9.7382,-66.7399,9.2584,pitch
7.4538,1422,enc,1,19.8000,-0.0000,19.8000,15.443,-146.6975,20.00,82.00,0.2000,7.6286,0.858632,0.001778,0.025429,0.000000,0.831425,1153,-9.7198,-66.7255,9.2452,pitch
7.4589,1423,enc,0,19.8000,-0.0000,19.8000,15.443,-146.6975,20.00,82.00,0.2000,7.6296,0.858635,0.001778,0.025432,0.000000,0.831425,1153,-9.7198,-66.7255,9.2452,pitch
7.4640,1424,enc,1,19.8000,-0.0000,19.8000,15.4433,-146.6879,20.00,82.00,0.2000,7.6306,0.858639,0.001778,0.025435,0.000000,0.831425,1153,-9.7345,-66.7251,9.2548,pitch
7.4690,1425,enc,1,19.8000,-0.0000,19.8000,15.4425,-146.7122,20.00,82.00,0.2000,7.6316,0.858642,0.001778,0.025439,0.000000,0.831425,1153,-9.7102,-66.7259,9.2305,pitch
7.4741,1426,enc,1,19.8000,-0.0000,19.8000,15.4576,-146.7062,20.00,82.00,0.2000,7.6326,0.858645,0.001778,0.025442,0.000000,0.831425,1153,-9.7212,-66.7108,9.2365,pitch
7.4792,1427,enc,1,19.8000,-0.0000,19.8000,15.4475,-146.7154,20.00,82.00,0.2000,7.6336,0.858649,0.001778,0.025445,0.000000,0.831425,1153,-9.707,-66.7209,9.2273,pitch
7.4843,1428,enc,1,19.8000,-0.0000,19.8000,15.4622,-146.719,20.00,82.00,0.2000,7.6346,0.858652,0.001778,0.025449,0.000000,0.831425,1153,-9.7034,-66.7062,9.2237,pitch
7.4893,1429,enc,0,19.9800,10.8000,19.9800,15.4622,-146.719,20.00,82.00,0.0200,7.6347,0.797052,0.000178,0.025449,-0.060000,0.831425,1155,-9.7034,-66.7062,9.2237,pitch
7.4944,1430,enc,0,19.8000,-3.2400,19.8000,15.4622,-146.719,20.00,82.00,0.2000,7.6357,0.876656,0.001778,0.025452,0.018000,0.831425,1153,-9.7034,-66.7062,9.2237,pitch
7.4995,1431,enc,0,19.9800,8.5320,19.9800,15.4622,-146.719,20.00,82.00,0.0200,7.6358,0.809656,0.000178,0.025453,-0.047400,0.831425,1155,-9.7034,-66.7062,9.2237,pitch
7.5046,1432,enc,1,19.8000,-4.8276,19.8000,15.4672,-146.7223,20.00,82.00,0.2000,7.6368,0.885479,0.001778,0.025456,0.026820,0.831425,1153,-9.7002,-66.7012,9.2205,pitch
7.5097,1433,enc,0,19.9800,7.4207,19.9800,15.4672,-146.7223,20.00,82.00,0.0200,7.6369,0.815834,0.000178,0.025456,-0.041226,0.831425,1155,-9.7002,-66.7012,9.2205,pitch
7.5147,1434,enc,1,19.9800,5.1945,19.9800,15.4668,-146.7319,20.00,82.00,0.0200,7.6370,0.828202,0.000178,0.025457,-0.028858,0.831425,1157,-9.6855,-66.7016,9.2108,pitch
7.5198,1435,enc,1,19.9800,3.6361,19.9800,15.4816,-146.7355,20.00,82.00,0.0200,7.6371,0.836859,0.000178,0.025457,-0.020201,0.831425,1159,-9.6818,-66.6869,9.2072,pitch
7.5249,1436,enc,0,19.9800,2.5453,19.9800,15.4816,-146.7355,20.00,82.00,0.0200,7.6372,0.842920,0.000178,0.025457,-0.014141,0.831425,1158,-9.6818,-66.6869,9.2072,pitch
7.5299,1437,enc,1,19.9800,1.7817,19.9800,15.4718,-146.7351,20.00,82.00,0.0200,7.6373,0.847163,0.000178,0.025458,-0.009898,0.831425,1157,-9.6823,-66.6966,9.2076,pitch
7.5350,1438,enc,0,19.9800,1.2472,19.9800,15.4718,-146.7351,20.00,82.00,0.0200,7.6374,0.850132,0.000178,0.025458,-0.006929,0.831425,1156,-9.6823,-66.6966,9.2076,pitch
7.5402,1439,enc,1,19.9800,0.8730,19.9800,15.4861,-146.7533,20.00,82.00,0.0200,7.6375,0.852211,0.000178,0.025458,-0.004850,0.831425,1155,-9.6691,-66.6823,9.1894,pitch
7.5453,1440,enc,0,19.9800,0.6111,19.9800,15.4861,-146.7533,20.00,82.00,0.0200,7.6376,0.853667,0.000178,0.025459,-0.003395,0.831425,1154,-9.6691,-66.6823,9.1894,pitch
7.5503,1441,enc,1,19.9800,0.4278,19.9800,15.4764,-146.748,20.00,82.00,0.0200,7.6377,0.854686,0.000178,0.025459,-0.002377,0.831425,1154,-9.6644,-66.692,9.1948,pitch
7.5554,1442,enc,0,19.9800,0.2995,19.9800,15.4764,-146.748,20.00,82.00,0.0200,7.6378,0.855399,0.000178,0.025459,-0.001664,0.831425,1154,-9.6644,-66.692,9.1948,pitch
7.5605,1443,enc,1,19.9800,0.2096,19.9800,15.4912,-146.7515,20.00,82.00,0.0200,7.6379,0.855898,0.000178,0.025460,-0.001165,0.831425,1154,-9.6608,-66.6773,9.1912,pitch
7.5655,1444,enc,1,19.9800,0.1467,19.9800,15.4907,-146.7662,20.00,82.00,0.0200,7.6380,0.856248,0.000178,0.025460,-0.000815,0.831425,1153,-9.6512,-66.6777,9.1765,pitch
7.5707,1445,enc,0,19.9800,0.1027,19.9800,15.4907,-146.7662,20.00,82.00,0.0200,7.6381,0.856493,0.000178,0.025460,-0.000571,0.831425,1153,-9.6512,-66.6777,9.1765,pitch
7.5757,1446,enc,0,19.9800,0.0719,19.9800,15.4907,-146.7662,20.00,82.00,0.0200,7.6382,0.856664,0.000178,0.025461,-0.000399,0.831425,1153,-9.6512,-66.6777,9.1765,pitch
7.5808,1447,enc,0,19.9800,0.0503,19.9800,15.4907,-146.7662,20.00,82.00,0.0200,7.6383,0.856785,0.000178,0.025461,-0.000280,0.831425,1153,-9.6512,-66.6777,9.1765,pitch
7.5859,1448,enc,1,19.9800,0.0352,19.9800,15.5054,-146.7697,20.00,82.00,0.0200,7.6384,0.856869,0.000178,0.025461,-0.000196,0.831425,1153,-9.6476,-66.663,9.173,pitch
7.5910,1449,enc,1,19.9800,0.0247,19.9800,15.4952,-146.784,20.00,82.00,0.0200,7.6385,0.856928,0.000178,0.025462,-0.000137,0.831425,1153,-9.6384,-66.6732,9.1587,pitch
7.5960,1450,enc,0,19.9800,0.0173,19.9800,15.4952,-146.784,20.00,82.00,0.0200,7.6386,0.856969,0.000178,0.025462,-0.000096,0.831425,1153,-9.6384,-66.6732,9.1587,pitch
7.6011,1451,enc,0,19.9800,0.0121,19.9800,15.4952,-146.784,20.00,82.00,0.0200,7.6387,0.856998,0.000178,0.025462,-0.000067,0.831425,1153,-9.6384,-66.6732,9.1587,pitch
7.6062,1452,enc,0,19.9800,0.0085,19.9800,15.4952,-146.784,20.00,82.00,0.0200,7.6388,0.857019,0.000178,0.025463,-0.000047,0.831425,1153,-9.6384,-66.6732,9.1587,pitch
7.6113,1453,enc,1,19.9800,0.0059,19.9800,15.4949,-146.7936,20.00,82.00,0.0200,7.6389,0.857033,0.000178,0.025463,-0.000033,0.831425,1153,-9.6238,-66.6736,9.1491,pitch
7.6163,1454,enc,0,19.9800,0.0041,19.9800,15.4949,-146.7936,20.00,82.00,0.0200,7.6390,0.857044,0.000178,0.025463,-0.000023,0.831425,1153,-9.6238,-66.6736,9.1491,pitch
7.6214,1455,enc,0,19.9800,0.0029,19.9800,15.4949,-146.7936,20.00,82.00,0.0200,7.6391,0.857051,0.000178,0.025464,-0.000016,0.831425,1153,-9.6238,-66.6736,9.1491,pitch
7.6265,1456,enc,0,19.9800,0.0020,19.9800,15.4949,-146.7936,20.00,82.00,0.0200,7.6392,0.857056,0.000178,0.025464,-0.000011,0.831425,1153,-9.6238,-66.6736,9.1491,pitch
7.6316,1457,enc,0,19.9800,0.0014,19.9800,15.4949,-146.7936,20.00,82.00,0.0200,7.6393,0.857060,0.000178,0.025464,-0.000008,0.831425,1153,-9.6238,-66.6736,9.1491,pitch
7.6366,1458,enc,1,19.9800,0.0010,19.9800,15.5096,-146.7972,20.00,82.00,0.0200,7.6394,0.857062,0.000178,0.025465,-0.000006,0.831425,1153,-9.6202,-66.6588,9.1455,pitch
7.6417,1459,enc,0,19.9800,0.0007,19.9800,15.5096,-146.7972,20.00,82.00,0.0200,7.6395,0.857064,0.000178,0.025465,-0.000004,0.831425,1153,-9.6202,-66.6588,9.1455,pitch
7.6468,1460,enc,1,19.8000,-10.7995,19.8000,15.5088,-146.8215,20.00,82.00,0.2000,7.6405,0.918669,0.001778,0.025468,0.059997,0.831425,1151,-9.5959,-66.6597,9.1213,pitch
7.6520,1461,enc,0,19.9800,3.2403,19.9800,15.5088,-146.8215,20.00,82.00,0.0200,7.6406,0.839070,0.000178,0.025469,-0.018002,0.831425,1153,-9.5959,-66.6597,9.1213,pitch
7.6570,1462,enc,0,19.8000,-8.5318,19.8000,15.5088,-146.8215,20.00,82.00,0.2000,7.6416,0.906074,0.001778,0.025472,0.047399,0.831425,1151,-9.5959,-66.6597,9.1213,pitch
7.6621,1463,enc,0,19.9800,4.8278,19.9800,15.5088,-146.8215,20.00,82.00,0.0200,7.6417,0.830255,0.000178,0.025472,-0.026821,0.831425,1153,-9.5959,-66.6597,9.1213,pitch
7.6672,1464,enc,0,19.8000,-7.4206,19.8000,15.5088,-146.8215,20.00,82.00,0.2000,7.6427,0.899904,0.001778,0.025476,0.041225,0.831425,1151,-9.5959,-66.6597,9.1213,pitch
7.6722,1465,enc,0,19.8000,-5.1944,19.8000,15.5088,-146.8215,20.00,82.00,0.2000,7.6437,0.887540,0.001778,0.025479,0.028858,0.831425,1149,-9.5959,-66.6597,9.1213,pitch
7.6773,1466,enc,0,19.8000,-3.6361,19.8000,15.5088,-146.8215,20.00,82.00,0.2000,7.6447,0.878886,0.001778,0.025482,0.020200,0.831425,1147,-9.5959,-66.6597,9.1213,pitch
7.6824,1467,enc,1,19.8000,-2.5453,19.8000,15.4937,-146.8275,20.00,82.00,0.2000,7.6457,0.872829,0.001778,0.025486,0.014140,0.831425,1147,-9.5848,-66.6747,9.1152,pitch
7.6875,1468,enc,1,19.8000,-1.7817,19.8000,15.4932,-146.8422,20.00,82.00,0.2000,7.6467,0.868590,0.001778,0.025489,0.009898,0.831425,1149,-9.5752,-66.6752,9.1005,pitch
7.6925,1469,enc,1,19.8000,-1.2472,19.8000,15.4937,-146.8275,20.00,82.00,0.2000,7.6477,0.865624,0.001778,0.025492,0.006929,0.831425,1150,-9.5848,-66.6747,9.1152,pitch
7.6976,1470,enc,1,19.8000,-0.8730,19.8000,15.4933,-146.8371,20.00,82.00,0.2000,7.6487,0.863549,0.001778,0.025496,0.004850,0.831425,1151,-9.5702,-66.6751,9.1056,pitch
7.7027,1471,enc,1,19.8000,-0.6111,19.8000,15.4929,-146.8518,20.00,82.00,0.2000,7.6497,0.862097,0.001778,0.025499,0.003395,0.831425,1151,-9.5606,-66.6756,9.0909,pitch
7.7078,1472,enc,0,19.8000,-0.4278,19.8000,15.4929,-146.8518,20.00,82.00,0.2000,7.6507,0.861082,0.001778,0.025502,0.002377,0.831425,1152,-9.5606,-66.6756,9.0909,pitch
7.7129,1473,enc,0,19.8000,-0.2994,19.8000,15.4929,-146.8518,20.00,82.00,0.2000,7.6517,0.860372,0.001778,0.025506,0.001664,0.831425,1152,-9.5606,-66.6756,9.0909,pitch
7.7179,1474,enc,1,19.8000,-0.2096,19.8000,15.4781,-146.8483,20.00,82.00,0.2000,7.6527,0.859877,0.001778,0.025509,0.001165,0.831425,1152,-9.5641,-66.6903,9.0944,pitch
7.7230,1475,enc,1,19.8000,-0.1467,19.8000,15.4879,-146.8486,20.00,82.00,0.2000,7.6537,0.859531,0.001778,0.025512,0.000815,0.831425,1152,-9.5637,-66.6806,9.0941,pitch
7.7281,1476,enc,0,19.8000,-0.1027,19.8000,15.4879,-146.8486,20.00,82.00,0.2000,7.6547,0.859290,0.001778,0.025516,0.000571,0.831425,1152,-9.5637,-66.6806,9.0941,pitch
7.7332,1477,enc,0,19.8000,-0.0719,19.8000,15.4879,-146.8486,20.00,82.00,0.2000,7.6557,0.859122,0.001778,0.025519,0.000399,0.831425,1152,-9.5637,-66.6806,9.0941,pitch
7.7382,1478,enc,1,19.8000,-0.0503,19.8000,15.4874,-146.8633,20.00,82.00,0.2000,7.6567,0.859005,0.001778,0.025522,0.000280,0.831425,1152,-9.5541,-66.681,9.0794,pitch
7.7433,1479,enc,1,19.8000,-0.0352,19.8000,15.4879,-146.8486,20.00,82.00,0.2000,7.6577,0.858925,0.001778,0.025526,0.000196,0.831425,1152,-9.5637,-66.6806,9.0941,pitch
7.7484,1480,enc,0,19.8000,-0.0247,19.8000,15.4879,-146.8486,20.00,82.00,0.2000,7.6587,0.858869,0.001778,0.025529,0.000137,0.831425,1152,-9.5637,-66.6806,9.0941,pitch
7.7534,1481,enc,0,19.8000,-0.0173,19.8000,15.4879,-146.8486,20.00,82.00,0.2000,7.6597,0.858831,0.001778,0.025532,0.000096,0.831425,1152,-9.5637,-66.6806,9.0941,pitch
7.7585,1482,enc,1,19.8000,-0.0121,19.8000,15.4731,-146.8451,20.00,82.00,0.2000,7.6607,0.858806,0.001778,0.025536,0.000067,0.831425,1152,-9.5673,-66.6953,9.0976,pitch
7.7636,1483,enc,0,19.8000,-0.0085,19.8000,15.4731,-146.8451,20.00,82.00,0.2000,7.6617,0.858789,0.001778,0.025539,0.000047,0.831425,1152,-9.5673,-66.6953,9.0976,pitch
7.7687,1484,enc,1,19.8000,-0.0059,19.8000,15.4825,-146.8551,20.00,82.00,0.2000,7.6627,0.858778,0.001778,0.025542,0.000033,0.831425,1152,-9.5521,-66.6859,9.0876,pitch
